SY,Date,Site,Plot,Species,Tag_num,Rep_status,Azimuth_degree,Dist_cm,DBH_cm,Mortality,Health,Condition,Fungus,Termites,Crew,Connect,Notes
2022,12/2/2021,Turner Bay,A,LARA,1419,NF,236,353,6.7,Alive,Healthy,H,No,No,"LU, LP",,
2024,8/7/2024,Turner Bay,A,LARA,1419,NF,,,4.2,Alive,Healthy,H,No,No,"AND, KH, DG, LU",,
2022,12/2/2021,Turner Bay,A,LARA,1418,NF,240,385,3.7,Alive,Unhealthy,U,No,No,"LU, LP",,Herbivory
2024,7/17/2024,Francis Bay,C,LARA,459,,,,2.6,Dead,Dead,D,No,No,"HM, SM",,
2024,8/7/2024,Turner Bay,A,LARA,1418,NF,,,3.8,Alive,Healthy,H,No,No,"AND, KH, DG, LU",,
2022,12/2/2021,Turner Bay,A,LARA,1416,NF,356,487,3.9,Alive,Unhealthy,U,No,No,"LU, LP",,Herbivory
2024,7/9/2024,Magens Bay,C,RHMA ,1416,NF,148,5.65,6.2,Alive,Healthy,H,No,No,"JS, JC",,
2024,8/7/2024,Turner Bay,A,LARA,1416,"IP, MP",,,3.9,Alive,Unhealthy,U,No,No,"AND, KH, DG, LU",,
2022,12/2/2021,Turner Bay,A,LARA,1415,NF,354,466,5.4,Alive,Healthy,H,No,No,"LU, LP",,
2024,8/7/2024,Turner Bay,A,LARA,1415,"IP, MP",,,5.4,Alive,Unhealthy,U,No,No,"AND, KH, DG, LU",,
2022,12/2/2021,Turner Bay,A,RHMA ,1414,NF,344,414,5,Alive,Healthy,H,No,No,"LU, LP",,
2024,7/17/2024,Francis Bay,C,LARA,470,,,,4.9,Dead,Dead,D,No,No,"HM, SM",,
2024,8/7/2024,Turner Bay,A,RHMA ,1414,F,,,6.3,Alive,Healthy,H,No,No,"AND, KH, DG, LU",,
2024,7/17/2024,Francis Bay,C,LARA,478,,,,4.7,Dead,Dead,D,No,Yes,"HM, SM",403,
2024,8/7/2024,Turner Bay,A,LARA,1412,,,,3.9,Alive,Unhealthy,U,No,No,"AND, KH, DG, LU",,
2022,12/2/2021,Turner Bay,A,RHMA ,1407,NF,330,321,3.5,Alive,Healthy,H,No,No,"LP, LU, KH, AJH",,
2024,8/7/2024,Turner Bay,A,RHMA ,1407,F,,,2.7,Alive,Healthy,H,No,No,"AND, KH, DG, LU",,
2022,12/2/2021,Turner Bay,A,LARA,1406,NF,256,294,3,Alive,Unhealthy,U,No,No,"LP, LU, KH, AJH",,Herbivory
2024,8/7/2024,Turner Bay,A,LARA,1406,NF,,,3.4,Alive,Healthy,H,No,No,"AND, KH, DG, LU",,
2022,12/2/2021,Turner Bay,A,LARA,1403,NF,147,450,2.9,Alive,Healthy,H,No,No,"LP, LU, KH, AJH",,
2024,8/7/2024,Turner Bay,A,LARA,1403,,,,3,Dying,Healthy,H,No,No,"AND, KH, DG, LU",,
2022,12/3/2021,Reef Bay,A,LARA,1402,NF,108,423,2.9,Alive,Healthy,H,No,No,"LU, LP ",,
2024,7/17/2024,Francis Bay,C,LARA,569,,,,5,Dead,Dead,D,No,No,"LU, KH, DG",,
2024,7/17/2024,Francis Bay,C,LARA,573,,,,5.3,Dead,Dead,D,No,No,"HM, SM",,
2022,12/2/2021,Turner Bay,A,LARA,1401,NF,189,488,5.7,Alive,Unhealthy,U,No,No,"LP, LU, KH, AJH",,
2024,8/7/2024,Turner Bay,A,LARA,1401,NF,,,6.5,Alive,Healthy,H,No,No,"AND, KH, DG, LU",,
2024,7/17/2024,Francis Bay,C,LARA,577,,,,4.6,Dead,Dead,D,No,No,"HM, SM",578,
2024,7/17/2024,Francis Bay,C,LARA,578,,,,5.4,Dead,Dead,D,No,No,"HM, SM",577,
2022,12/8/2021,Reef Bay,B,LARA,1400,NF,224,376,4.2,Alive,Unhealthy,U,No,No,,,Herbivory
2024,9/18/2024,Reef Bay,A,LARA,1400,NF,,,4.2,Alive,Healthy,H,No,No,,,
2022,12/8/2021,Reef Bay,B,LARA,1399,NF,241,256,2.7,Alive,Healthy,H,No,No,,,
2024,7/17/2024,Francis Bay,C,LARA,604,,,,5.5,Dead,Dead,D,No,No,"HM, SM",,
2024,9/18/2024,Reef Bay,A,LARA,1399,NF,,,3.6,Alive,Healthy,H,No,No,,,
2022,12/8/2021,Reef Bay,B,LARA,1398,NF,209,31,3.13,Alive,Healthy,H,No,No,,,
2024,9/18/2024,Reef Bay,A,LARA,1398,NF,,,3.5,Alive,Healthy,H,No,No,,,
2024,7/17/2024,Francis Bay,C,LARA,636,,,,4.4,Dead,Dead,D,No,Yes,"HM, SM",,
2022,12/8/2021,Reef Bay,B,LARA,1397,NF,210,339,4.1,Alive,Healthy,H,No,No,,,
2024,9/18/2024,Reef Bay,A,LARA,1397,NF,,,4.5,Alive,Healthy,H,No,No,,,
2024,7/17/2024,Francis Bay,C,LARA,641,NF,,,6,Dead,Dead,D,No,Yes,"LU, KH, DG",,
2022,12/8/2021,Reef Bay,B,LARA,1396,NF,217,346,3.1,Alive,Healthy,H,No,No,,,
2024,7/17/2024,Francis Bay,C,LARA,700,NF,,,4.2,Dead,Dead,D,No,No,"LU, KH, DG",,
2024,9/18/2024,Reef Bay,A,LARA,1396,NF,,,3.3,Alive,Healthy,H,No,No,,,
2024,7/17/2024,Francis Bay,C,LARA,714,,,,2.9,Dead,Dead,D,No,No,"LU, KH, DG",,
2022,12/8/2021,Reef Bay,B,LARA,1395,NF,226,377,5.6,Alive,Healthy,H,No,No,,,
2024,9/18/2024,Reef Bay,A,LARA,1395,NF,,,5.8,Alive,Healthy,H,No,No,,,
2022,12/8/2021,Reef Bay,B,LARA,1393,NF,233,357,5.1,Alive,Healthy,H,No,No,,,
2024,9/18/2024,Reef Bay,A,LARA,1393,MD,,,5.8,Alive,Healthy,H,No,No,,,
2024,7/17/2024,Francis Bay,C,LARA,722,,,,3.5,Dead,Dead,D,No,Yes,"LU, KH, DG",,
2024,7/17/2024,Francis Bay,C,LARA,725,,,,4,Dead,Dead,D,No,Yes,"LU, KH, DG",R-1457,"termite nest, removed tag"
2022,12/8/2021,Reef Bay,B,LARA,1392,NF,231,388,3.2,Alive,Healthy,H,No,No,,,
2024,9/18/2024,Reef Bay,A,LARA,1392,"ID, MP",,,3.5,Alive,Healthy,H,No,No,,,
2024,7/17/2024,Francis Bay,C,LARA,732,,,,4.8,Dead,Dead,D,No,Yes,"LU, KH, DG",,
2022,12/8/2021,Reef Bay,B,LARA,1391,NF,230,401,2.7,Alive,Healthy,H,No,No,,,
2024,7/17/2024,Francis Bay,C,LARA,735,NF,,,6.4,Dead,Dead,D,No,Yes,"LU, KH, DG",,
2024,9/18/2024,Reef Bay,A,LARA,1391,MD,,,3,Alive,Healthy,H,No,No,,,
2024,7/17/2024,Francis Bay,C,LARA,737,,,,4.5,Dead,Dead,D,No,Yes,"LU, KH, DG",,
2022,12/8/2021,Reef Bay,B,LARA,1390,NF,243,439,5.9,Alive,Healthy,H,No,No,,,
2022,12/8/2021,Reef Bay,B,AVGE,1389,NF,281,475,3.2,Alive,Unhealthy,U,No,No,"AND, HF, JON JON, KH",,Herbivory
2024,7/17/2024,Francis Bay,C,LARA,742,,,,3.3,Dead,Dead,D,No,Yes,"HM, SM",,
2024,7/17/2024,Francis Bay,C,LARA,900,,,,2.6,Dead,Dead,D,No,No,"HM, SM",,
2024,7/17/2024,Francis Bay,C,LARA,901,IP,,,7,Dead,Dead,D,No,No,"LU, KH, DG",,
2022,12/3/2021,Reef Bay,A,LARA,1388,NF,55,495,2.6,Alive,Healthy,H,No,No,"KH, AND",,
2024,9/18/2024,Reef Bay,A,LARA,1388,NF,,,3.7,Alive,Healthy,H,No,No,,,
2024,7/17/2024,Francis Bay,C,LARA,,,,,2.6,Dead,Dead,D,No,No,"HM, SM",,
2022,12/3/2021,Reef Bay,A,LARA,1387,NF,60,493,3.4,Alive,Unhealthy,U,No,No,"KH, AND",,dead at bottom
2024,9/18/2024,Reef Bay,A,LARA,1387,NF,,,4,Alive,Healthy,H,No,No,,,
2022,12/3/2021,Reef Bay,A,LARA,1386,NF,65,412,3.1,Alive,Healthy,H,No,No,"KH, AND",,Herbivory
2024,9/18/2024,Reef Bay,A,LARA,1386,NF,,,3.5,Alive,Healthy,H,No,No,,,
2022,12/3/2021,Reef Bay,A,LARA,1385,NF,62,455,2.7,Alive,Healthy,H,No,No,"KH, AND",,dead lower branches
2024,9/18/2024,Reef Bay,A,LARA,1385,NF,,,3.7,Alive,Healthy,H,No,No,,,
2022,12/3/2021,Reef Bay,A,LARA,1384,NF,61,432,3.2,Alive,Healthy,H,No,No,"KH, AND",,Herbivory
2022,12/3/2021,Reef Bay,A,LARA,1383,NF,55,412,2.5,Alive,Unhealthy,U,No,No,"KH, AND",,"half branches dead, Herbivory"
2024,9/18/2024,Reef Bay,A,LARA,1383,IP,,,3.6,Alive,Healthy,H,No,No,,,
2022,12/3/2021,Reef Bay,A,LARA,1382,NF,60,562,4.6,Alive,Unhealthy,U,No,No,"KH, AND",,half branches dead
2024,9/18/2024,Reef Bay,A,LARA,1382,NF,,,4.5,Alive,Unhealthy,U,No,No,,,
2022,12/3/2021,Reef Bay,A,LARA,1381,NF,58,551,4.4,Alive,Healthy,H,No,No,"KH, AND",,Herbivory
2022,12/3/2021,Reef Bay,A,LARA,1380,NF,45,474,2.6,Alive,Healthy,H,No,No,"KH, AND",,
2024,7/24/2024,Great Pond,A,RHMA ,,,325,4.54,4.5,Dead,Dead,D,No,No,DG,,
2024,7/24/2024,Great Pond,A,AVGE,,,50,3.16,4.8,Dead,Dead,D,No,No,DG,tree #3 and #5,
2024,7/24/2024,Great Pond,A,AVGE,,,53,3.62,3.8,Dead,Dead,D,No,No,DG,tree #2 and #5,
2024,7/24/2024,Great Pond,A,RHMA ,,,55,3.39,2.8,Dead,Dead,D,No,No,DG,,
2024,7/24/2024,Great Pond,A,AVGE,,,58,2.27,3.5,Dead,Dead,D,No,No,DG,tree #2 and #3,
2024,7/24/2024,Great Pond,A,AVGE,,,60,2.39,3.4,Dead,Dead,D,No,No,DG,,
2024,7/24/2024,Great Pond,A,AVGE,,,63,5.69,4.9,Dead,Dead,D,No,No,DG,,
2024,7/24/2024,Great Pond,A,RHMA ,,,65,5.01,3.4,Dead,Dead,D,No,No,DG,,
2024,7/24/2024,Great Pond,A,AVGE,,,100,5.49,4.6,Dead,Dead,D,No,No,DG,,
2024,7/22/2024,Great Pond,B,AVGE,743,,,,,Dead,Dead,D,No,No,DG,,tag removed
2024,7/22/2024,Great Pond,B,AVGE,,,5,0.47,5,Dead,Dead,D,No,No,DG,,
2024,7/22/2024,Great Pond,B,AVGE,,,240,4.4,3.4,Dead,Dead,D,No,No,DG,tree #3 and #4,
2024,7/22/2024,Great Pond,B,AVGE,,,235,4.94,5.1,Dead,Dead,D,No,No,DG,tree #2 and #4,
2024,7/22/2024,Great Pond,B,AVGE,,,,5.21,4.9,Dead,Dead,D,No,No,DG,tree #2 and #3,
2024,7/22/2024,Great Pond,C,AVGE,,,,1.68,3.3,Dead,Dead,D,No,No,DG,,
2024,7/23/2024,Krause Lagoon,A,RHMA ,,,,,7.9,Dead,Dead,D,No,No,"SM, JC, KG",,
2024,9/18/2024,Reef Bay,A,LARA,1380,NF,,,3.6,Alive,Healthy,H,No,No,,,"down, new tag at same height"
2024,9/18/2024,Reef Bay,A,LARA,1379,NF,,,2.6,Alive,Unhealthy,U,No,No,"KR,SH",,
2022,12/3/2021,Reef Bay,A,LARA,1378,NF,139,182,4.6,Alive,Unhealthy,U,No,No,"KH, AND",,"Herbivory, branches dead"
2024,9/18/2024,Reef Bay,A,LARA,1378,MP,,,4.6,Alive,Healthy,H,No,No,"KR,SH",,
2022,12/3/2021,Reef Bay,A,LARA,1377,NF,147,174,2.6,Alive,Unhealthy,U,No,No,"KH, AND",,"Herbivory, branches dead"
2024,9/18/2024,Reef Bay,A,LARA,1377,NP,,,2.9,Alive,Healthy,H,No,No,"KR,SH",,pred
2022,12/3/2021,Reef Bay,A,LARA,1376,ID,146,162,4.5,Alive,Unhealthy,U,No,No,"KH, AND",,branches dead
2024,9/18/2024,Reef Bay,A,LARA,1376,MP,,,4.8,Alive,Healthy,H,No,No,"KR,SH",,
2022,12/3/2021,Reef Bay,A,LARA,1375,NF,155,224,3.1,Alive,Healthy,H,No,No,"KH, AND",,
2024,9/18/2024,Reef Bay,A,LARA,1375,"ID, MP",,,3.5,Alive,Healthy,H,No,No,,,
2022,12/3/2021,Reef Bay,A,LARA,1374,MD,,564,4.1,Alive,Healthy,H,No,No,"KH, AND",,
2024,9/18/2024,Reef Bay,A,LARA,1374,"ID, MD",,,5.5,Alive,Healthy,H,No,No,,,
2022,12/3/2021,Reef Bay,A,LARA,1373,NF,215,499,3,Alive,Unhealthy,U,No,No,"KH, AND",,
2024,9/18/2024,Reef Bay,A,LARA,1373,NF,,,3.2,Alive,Healthy,H,No,No,,,
2022,12/3/2021,Reef Bay,A,LARA,1372,MD,200,482,2.7,Alive,Unhealthy,U,No,No,"KH, AND",,1/2 branches dead
2024,9/18/2024,Reef Bay,A,LARA,1372,NF,,,3,Alive,Healthy,H,No,No,,,
2022,12/3/2021,Reef Bay,A,LARA,1371,NF,204,440,3.6,Alive,Unhealthy,U,No,No,"KH, AND",,dead branches
2024,9/18/2024,Reef Bay,A,LARA,1371,"ID, MD",,,3.8,Alive,Healthy,H,No,No,,,
2022,12/3/2021,Reef Bay,A,LARA,1370,NF,205,412,3.3,Alive,Healthy,H,No,No,"KH, AND",,
2024,9/18/2024,Reef Bay,A,LARA,1370,NF,,,3.4,Alive,Healthy,H,No,No,,,
2022,12/3/2021,Reef Bay,A,LARA,1369,NF,207,390,3.2,Alive,Unhealthy,U,No,No,"KH, AND",,dead branches
2024,9/18/2024,Reef Bay,A,LARA,1369,"ID, MD",,,4,Alive,Healthy,H,No,No,,,
2022,12/3/2021,Reef Bay,A,LARA,1368,MD,204,387,3.6,Alive,Unhealthy,U,No,No,"KH, AND",,
2024,9/18/2024,Reef Bay,A,LARA,1368,"ID, MD",,,3.7,Alive,Healthy,H,No,No,,,
2022,12/3/2021,Reef Bay,A,LARA,1367,MD,214,416,4.4,Alive,Healthy,H,No,No,"KH, AND",,
2024,9/18/2024,Reef Bay,A,LARA,1367,"ID, MD",,,6.2,Alive,Healthy,H,No,No,,,
2022,12/3/2021,Reef Bay,A,LARA,1366,NF,205,347,3.8,Alive,Unhealthy,U,No,No,"KH, AND",,half dead
2024,9/18/2024,Reef Bay,A,LARA,1366,NF,,,4.2,Alive,Healthy,H,No,No,,,predation on leaves
2022,12/3/2021,Reef Bay,A,LARA,1365,MD,201,349,3.2,Alive,Healthy,H,No,No,"KH, AND",,
2024,7/9/2024,Magens Bay,C,RHMA ,1365,NF,90,5.16,2.6,Alive,Healthy,H,No,No,"JS, JC",,
2024,9/18/2024,Reef Bay,A,LARA,1365,"ID, MD",,,3.8,Alive,Healthy,H,No,No,,,
2022,12/3/2021,Reef Bay,A,LARA,1364,NF,180,281,2.5,Alive,Healthy,H,No,No,"KH, AND",,
2024,9/18/2024,Reef Bay,A,LARA,1364,NF,,,2.6,Alive,Unhealthy,U,No,No,,,
2024,9/18/2024,Reef Bay,A,LARA,1364,NF,,,2.5,Alive,Healthy,H,No,No,,,
2022,12/3/2021,Reef Bay,A,LARA,1363,NF,194,203,2.7,Alive,Unhealthy,U,No,No,"KH, AND",,top is dead
2022,12/3/2021,Reef Bay,A,LARA,1362,ID,160,223,3.7,Alive,Unhealthy,U,No,No,"KH, AND",,half dead
2022,12/3/2021,Reef Bay,A,LARA,1360,NF,165,247,3.5,Alive,Healthy,H,No,No,"KH, AND",,
2024,9/18/2024,Reef Bay,A,LARA,1360,NF,,,4.2,Alive,Healthy,H,No,No,,,
2022,12/3/2021,Reef Bay,A,LARA,1359,NF,286,482,5.1,Alive,Healthy,H,No,No,"KH, AND",,
2024,9/18/2024,Reef Bay,A,LARA,1359,MP,,,5.9,Alive,Healthy,H,No,No,,,
2022,12/3/2021,Reef Bay,A,LARA,1358,NF,285,482,3.2,Alive,Healthy,H,No,No,"KH, AND",,
2022,12/3/2021,Reef Bay,A,LARA,1357,NF,292,530,2.9,Alive,Healthy,H,No,No,"KH, AND",,
2024,9/18/2024,Reef Bay,A,LARA,1357,NF,,,3,Alive,Unhealthy,U,No,No,,,no leaves
2024,9/18/2024,Reef Bay,A,LARA,1356,NF,,,3.9,Alive,Healthy,H,No,No,,,
2024,7/23/2024,Krause Lagoon,A,RHMA ,R1497,,72,3.4,13.5,Dead,Dead,D,No,No,"SM, JC, KG",,
2022,12/3/2021,Reef Bay,A,LARA,1354,MD,289,492,4.3,Alive,Unhealthy,U,No,No,"KH, AND",,1/2 branches dead
2024,9/18/2024,Reef Bay,A,LARA,1354,,,,4.9,Alive,Unhealthy,U,No,No,,,
2022,12/3/2021,Reef Bay,A,LARA,1353,NF,288,430,3.6,Alive,Unhealthy,U,No,No,"KH, AND",,1/2 branches dead
2022,12/3/2021,Reef Bay,A,LARA,1352,MD,290,493,3.6,Alive,Unhealthy,U,No,No,"KH, AND",,1/2 branches dead
2022,12/3/2021,Reef Bay,A,LARA,1351,MD,294,495,3.2,Alive,Unhealthy,U,No,No,"KH, AND",,1/2 branches dead
2024,9/18/2024,Reef Bay,A,LARA,1351,"IP, MP",,,3.3,Alive,Healthy,H,No,No,,,
2022,12/3/2021,Reef Bay,A,LARA,1350,NF,294,513,3.6,Alive,Unhealthy,U,No,No,"KH, AND",,1/2 branches dead
2024,9/18/2024,Reef Bay,A,LARA,1350,MD,,,6.1,Alive,Healthy,H,No,No,,,
2024,9/18/2024,Reef Bay,A,LARA,1350,MP,,,4,Alive,Healthy,H,No,No,,,
2022,12/3/2021,Reef Bay,A,LARA,1348,MD,293,525,3.5,Alive,Healthy,H,No,No,"KH, AND",,
2024,9/18/2024,Reef Bay,A,LARA,1348,NF,,,4,Alive,Healthy,H,No,No,,,
2022,12/3/2021,Reef Bay,A,LARA,1347,NF,314,547,2.9,Alive,Unhealthy,U,No,No,"KH, AND",,dead branches
2022,12/3/2021,Reef Bay,A,LARA,1346,MD,313,539,5,Alive,Healthy,H,No,No,"KH, AND",,
2022,12/3/2021,Reef Bay,A,LARA,1345,NF,311,561,3.1,Alive,Unhealthy,U,No,No,"KH, AND",,dead branches
2024,9/18/2024,Reef Bay,A,LARA,1345,NF,,,2.5,Alive,Unhealthy,U,No,No,,,
2022,12/3/2021,Reef Bay,A,LARA,1344,MD,305,549,3.5,Alive,Healthy,H,No,No,"KH, AND",,
2024,9/18/2024,Reef Bay,A,LARA,1344,NF,,,3.5,Alive,Unhealthy,U,No,No,,,no leaves
2022,12/3/2021,Reef Bay,A,LARA,1343,MD,301,510,3.2,Alive,Healthy,H,No,No,"KH, AND",,some dead branches
2024,9/18/2024,Reef Bay,A,LARA,1343,NF,,,3.1,Alive,Unhealthy,U,No,No,,,no leaves
2022,12/3/2021,Reef Bay,A,LARA,1342,NF,310,198,3.6,Alive,Healthy,H,No,No,"KH, AND",,
2024,9/18/2024,Reef Bay,A,LARA,1342,NF,,,4.1,Alive,Healthy,H,No,No,,,
2022,12/3/2021,Reef Bay,A,LARA,1341,NF,343,167,3.3,Alive,Healthy,H,No,No,"KH, AND",,
2024,9/18/2024,Reef Bay,A,LARA,1341,NF,,,4.3,Alive,Healthy,H,No,No,,,
2022,12/3/2021,Reef Bay,A,LARA,1340,NF,329,180,3.7,Alive,Healthy,H,No,No,"KH, AND",,
2022,12/3/2021,Reef Bay,A,LARA,1339,NF,321,193,3.2,Alive,Healthy,H,No,No,"KH, AND",,
2022,12/3/2021,Reef Bay,A,LARA,1337,NF,324,288,3.3,Alive,Healthy,H,No,No,"KH, AND",,
2024,9/18/2024,Reef Bay,A,LARA,1337,NF,,,3.8,Alive,Healthy,H,No,No,,,
2022,12/3/2021,Reef Bay,A,LARA,1335,NF,308,280,2.9,Alive,Healthy,H,No,No,"KH, AND",,
2024,9/18/2024,Reef Bay,A,LARA,1335,"NF, NP",,,3.8,Alive,Healthy,H,No,No,,,
2022,12/3/2021,Reef Bay,A,LARA,1334,NF,303,267,2.6,Alive,Healthy,H,No,No,"KH, AND",,
2024,9/18/2024,Reef Bay,A,LARA,1334,NF,,,4.4,Alive,Healthy,H,No,No,,,
2022,12/3/2021,Reef Bay,A,LARA,1332,MD,300,393,3.4,Alive,Healthy,H,No,No,"KH, AND",,one branch dead
2022,12/3/2021,Reef Bay,A,LARA,1331,NF,302,372,4.8,Alive,Healthy,H,No,No,"KH, AND",,
2022,12/3/2021,Reef Bay,A,LARA,1330,NF,305,390,3.3,Alive,Healthy,H,No,No,"KH, AND",,
2022,12/3/2021,Reef Bay,A,LARA,1329,NF,310,375,4.6,Alive,Healthy,H,No,No,"KH, AND",,
2022,12/3/2021,Reef Bay,A,LARA,1328,MD,311,354,2.9,Alive,Healthy,H,No,No,"KH, AND",,
2022,12/3/2021,Reef Bay,A,LARA,1327,MD,310,398,2.9,Alive,Healthy,H,No,No,"KH, AND",,
2022,12/3/2021,Reef Bay,A,LARA,1326,NF,317,387,3.8,Alive,Healthy,H,No,No,"KH, AND",,
2022,12/3/2021,Reef Bay,A,LARA,1325,NF,313,383,3.8,Alive,Healthy,H,No,No,"KH, AND",,
2022,12/3/2021,Reef Bay,A,LARA,1324,NF,324,465,2.8,Alive,Unhealthy,U,No,No,"KH, AND",,
2022,12/3/2021,Reef Bay,A,LARA,1323,NF,323,551,3.7,Alive,Healthy,H,No,No,"KH, AND",,Boring insect damage
2022,12/3/2021,Reef Bay,A,LARA,1322,NF,320,507,3.2,Alive,Healthy,H,No,No,"KH, AND",,
2022,12/3/2021,Reef Bay,A,LARA,1321,NF,323,504,3.5,Alive,Healthy,H,No,No,"KH, AND",,
2022,12/3/2021,Reef Bay,A,LARA,1319,NF,326,395,2.5,Alive,Healthy,H,No,No,"KH, AND",,
2024,9/18/2024,Reef Bay,A,LARA,1319,"IP, MP",,,3.8,Alive,Healthy,H,No,No,,,
2022,12/3/2021,Reef Bay,A,LARA,1318,NF,330,475,2.5,Alive,Healthy,H,No,No,"KH, AND",,
2022,12/3/2021,Reef Bay,A,LARA,1317,NF,330,404,3.1,Alive,Healthy,H,No,No,"KH, AND",,
2022,12/3/2021,Reef Bay,A,LARA,1316,NF,334,415,4.6,Alive,Healthy,H,No,No,"KH, AND",,Herbivory
2022,12/3/2021,Reef Bay,A,LARA,1315,NF,335,401,2.9,Alive,Healthy,H,No,No,"KH, AND",,
2024,9/18/2024,Reef Bay,A,LARA,1315,NF,,,3.5,Alive,Healthy,H,No,No,,,
2022,12/3/2021,Reef Bay,A,LARA,1314,ID,350,417,2.8,Alive,Healthy,H,No,No,"KH, AND",,
2022,12/3/2021,Reef Bay,A,LARA,1313,NF,356,225,5.2,Alive,Unhealthy,U,No,No,"KH, AND",,"Main branch dead, new shoots"
2022,12/3/2021,Reef Bay,A,LARA,1312,NF,3,237,2.5,Alive,Healthy,H,No,No,"KH, AND",,
2022,12/3/2021,Reef Bay,A,LARA,1311,MD,20,265,4.1,Alive,Healthy,H,No,No,"KH, AND",,
2022,12/3/2021,Reef Bay,A,LARA,1310,MD,7,272,3.6,Alive,Healthy,H,No,No,"KH, AND",,
2022,12/3/2021,Reef Bay,A,LARA,1309,ID,28,222,4.1,Alive,Healthy,H,No,No,"KH, AND",,
2024,9/18/2024,Reef Bay,A,LARA,1309,NF,,,4.8,Alive,Healthy,H,No,No,,,fell
2022,12/3/2021,Reef Bay,A,LARA,1308,ID,25,217,3.5,Alive,Healthy,H,No,No,"KH, AND",,
2024,9/18/2024,Reef Bay,A,LARA,1308,NF,,,4.4,Alive,Healthy,H,No,No,,,pulled tag
2022,12/3/2021,Reef Bay,A,LARA,1307,NF,29,156,2.6,Alive,Healthy,H,No,No,"KH, AND",,
2022,12/3/2021,Reef Bay,A,LARA,1306,NF,5,190,3.8,Alive,Healthy,H,No,No,"KH, AND",,
2024,9/18/2024,Reef Bay,A,LARA,1306,NF,,,4.4,Alive,Unhealthy,U,No,No,,,"Predation, brown leaves"
2022,12/3/2021,Reef Bay,A,LARA,1304,NF,24,158,3.3,Alive,Healthy,H,No,No,"KH, AND",,
2022,12/3/2021,Reef Bay,A,LARA,1303,NF,0,174,3.8,Alive,Healthy,H,No,No,"KH, AND",,
2024,7/23/2024,Krause Lagoon,A,RHMA ,R2080,,65,4.16,11.3,Dead,Dead,D,No,No,"SM, JC, KG",,
2022,12/3/2021,Reef Bay,A,LARA,1302,NF,347,179,4.4,Alive,Healthy,H,No,No,"LU, LP, AND, KH",,Herbivory
2024,9/18/2024,Reef Bay,A,LARA,1302,"IP, MP",,,5.4,Alive,Healthy,H,No,No,,,fell
2022,12/3/2021,Reef Bay,A,LARA,1300,NF,302,155,3,Alive,Healthy,H,No,No,"LU, LP, AND, KH",,
2022,12/3/2021,Reef Bay,A,LARA,1299,NF,285,242,2.6,Alive,Healthy,H,No,No,"LU, LP, AND, KH",,
2024,9/18/2024,Reef Bay,A,LARA,1299,NP,,,2.5,Alive,Unhealthy,U,No,No,,,
2022,12/3/2021,Reef Bay,A,LARA,1298,NF,291,235,4.7,Alive,Healthy,H,No,No,"LU, LP, AND, KH",,
2024,9/18/2024,Reef Bay,A,LARA,1298,NF,,,6.5,Alive,Healthy,H,No,No,,,predation
2022,12/3/2021,Reef Bay,A,LARA,1297,NF,250,201,2.8,Alive,Healthy,H,No,No,"LU, LP, AND, KH",,
2024,9/18/2024,Reef Bay,A,LARA,1297,MD,,,3.8,Alive,Healthy,H,No,No,,,
2022,12/3/2021,Reef Bay,A,LARA,1296,NF,254,170,2.9,Alive,Healthy,H,No,No,"LU, LP, AND, KH",,
2022,12/3/2021,Reef Bay,A,LARA,1294,NF,246,130,2.9,Alive,Unhealthy,U,No,No,"LU, LP, AND, KH",,
2022,12/3/2021,Reef Bay,A,LARA,1293,NF,227,111,4.3,Alive,Healthy,H,No,No,"LU, LP, AND, KH",,
2022,12/3/2021,Reef Bay,A,LARA,1292,NF,242,187,3,Alive,Healthy,H,No,No,"LU, LP, AND, KH",,
2024,9/18/2024,Reef Bay,A,LARA,1292,MD,,,3.7,Alive,Healthy,H,No,No,,,
2022,12/3/2021,Reef Bay,A,LARA,1291,NF,248,238,2.9,Alive,Healthy,H,No,No,"LU, LP, AND, KH",,
2024,9/18/2024,Reef Bay,A,LARA,1291,"ID, MD",,,3.3,Alive,Healthy,H,No,No,,,
2024,7/9/2024,Magens Bay,A,RHMA ,1290,NF,165,2.6,1.27,Alive,Healthy,H,No,No,"LU. SM, AD",,
2022,12/3/2021,Reef Bay,A,LARA,1289,NF,251,278,3.6,Alive,Unhealthy,U,No,No,"LU, LP, AND, KH",,Herbivory
2024,9/18/2024,Reef Bay,A,LARA,1289,"ID, MD",,,4.3,Alive,Healthy,H,No,No,,,
2024,7/23/2024,Krause Lagoon,B,RHMA ,,,,5.32,4.6,Dead,Dead,D,No,No,"DG, AD",,
2024,7/23/2024,Krause Lagoon,B,RHMA ,,,,,3.8,Dead,Dead,D,No,No,"DG, AD",,
2024,7/23/2024,Krause Lagoon,B,RHMA ,,,,5.46,3.1,Dead,Dead,D,No,No,"DG, AD",,no tag
2024,7/23/2024,Krause Lagoon,B,RHMA ,,,,5.28,3.6,Dead,Dead,D,No,No,"DG, AD",,no tag
2024,7/23/2024,Krause Lagoon,B,RHMA ,,,,5.03,2.9,Dead,Dead,D,No,No,"DG, AD",,no tag
2022,12/3/2021,Reef Bay,A,LARA,1288,NF,243,234,2.7,Alive,Healthy,H,No,No,"LU, LP, AND, KH",,
2024,9/18/2024,Reef Bay,A,LARA,1288,NF,,,2.7,Alive,Healthy,H,No,No,,,
